timestamp,ip,protocol,port,hostname,tag,asn,geo,region,city,naics,sic,programs,mountd_port,exports,sector
09/02/2017 05:52,192.168.59.6,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 39185/udp; 100024 1 38727/udp; 100007 2 1009/udp; 100007 1 1009/udp; 100007 2 1012/udp; 100007 1 1012/udp;,,,Information Technology
09/02/2017 06:55,192.168.59.22,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 41069/udp; 100024 1 33553/udp;,,,Information Technology
09/02/2017 05:36,192.168.59.58,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 06:47,192.168.59.66,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 42881/udp; 100024 1 33497/udp;,,,Information Technology
09/02/2017 06:08,192.168.59.72,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 35752/udp; 100024 1 33785/udp;,,,Information Technology
09/02/2017 06:06,192.168.59.73,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 53694/udp; 100024 1 48724/udp;,,,Information Technology
09/02/2017 06:38,192.168.59.85,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 45029/udp; 100024 1 45598/udp;,,,Information Technology
09/02/2017 06:30,192.168.59.95,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 57933/udp; 100024 1 33759/udp;,,,Information Technology
09/02/2017 06:39,192.168.59.139,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 49178/udp; 100024 1 53025/udp;,,,Information Technology
09/02/2017 06:24,192.168.60.3,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 610/udp; 100024 1 613/udp;,,,Information Technology
09/02/2017 06:40,192.168.60.39,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 39036/udp; 100024 1 48215/udp;,,,Information Technology
09/02/2017 05:18,192.168.60.102,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 835/udp; 100024 1 838/udp;,,,Information Technology
09/02/2017 05:50,192.168.60.123,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 32852/udp; 100024 1 35017/udp;,,,Information Technology
09/02/2017 05:43,192.168.62.35,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 49334/udp; 100024 1 36844/udp;,,,Information Technology
09/02/2017 06:05,192.168.62.45,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 51326/udp; 100024 1 58446/udp;,,,Information Technology
09/02/2017 06:52,192.168.62.209,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 56362/udp; 100024 1 51470/udp;,,,Information Technology
09/02/2017 07:06,192.168.62.227,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 52808/udp; 100024 1 55837/udp;,,,Information Technology
09/02/2017 06:25,192.168.64.93,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 52175/udp; 100024 1 59596/udp;,,,Information Technology
09/02/2017 05:18,192.168.66.12,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 57073/udp; 100024 1 42524/udp;,,,Information Technology
09/02/2017 06:03,192.168.66.22,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 49522/udp; 100024 1 35598/udp;,,,Information Technology
09/02/2017 06:00,192.168.66.34,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 56639/udp; 100024 1 60918/udp;,,,Information Technology
09/02/2017 05:46,192.168.68.28,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 05:42,192.168.68.115,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 05:46,192.168.68.135,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 06:30,192.168.71.83,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100005 1 34862/udp; 100003 2 2049/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 3 34861/udp; 100000 2 34861/udp;,34862,/hpmnt/dsk_ram0;,Information Technology
09/02/2017 06:46,192.168.74.2,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 32774/udp; 100024 1 32772/udp; 100133 1 32774/udp; 100133 1 32772/udp; 1073741824 1 32773/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp;,,,Information Technology
09/02/2017 05:15,192.168.76.197,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 53966/udp; 100024 1 45308/udp;,,,Information Technology
09/02/2017 05:34,192.168.76.209,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 55006/udp; 100024 1 39017/udp;,,,Information Technology
09/02/2017 06:21,192.168.76.240,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 41790/udp; 100024 1 36224/udp;,,,Information Technology
09/02/2017 05:38,192.168.76.246,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 40852/udp; 100024 1 52046/udp;,,,Information Technology
09/02/2017 06:07,192.168.76.252,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 41005/udp; 100024 1 51322/udp;,,,Information Technology
09/02/2017 05:56,192.168.77.9,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 12410/udp; 100024 1 44191/udp;,,,Information Technology
09/02/2017 06:32,192.168.79.128,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 46645/udp; 100024 1 45466/udp;,,,Information Technology
09/02/2017 05:31,192.168.79.250,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 46645/udp; 100024 1 45466/udp;,,,Information Technology
09/02/2017 06:29,192.168.79.251,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 46645/udp; 100024 1 45466/udp;,,,Information Technology
09/02/2017 07:27,192.168.79.253,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 46645/udp; 100024 1 45466/udp;,,,Information Technology
09/02/2017 05:54,192.168.79.254,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 46645/udp; 100024 1 45466/udp;,,,Information Technology
09/02/2017 06:25,192.168.81.199,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100005 1 34862/udp; 100003 2 2049/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 3 34861/udp; 100000 2 34861/udp;,34862,/hpmnt/dsk_ram0;,Information Technology
09/02/2017 06:32,192.168.83.68,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 42231/udp; 100024 1 39073/udp;,,,Information Technology
09/02/2017 06:51,192.168.83.77,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 05:54,192.168.83.92,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 56575/udp; 100024 1 55461/udp;,,,Information Technology
09/02/2017 05:22,192.168.84.251,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100229 1 32771/udp; 100230 1 32772/udp; 100024 1 32772/udp; 100024 1 32773/udp; 100133 1 32772/udp; 100133 1 32773/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 300598 1 32775/udp; 300598 1 32776/udp; 805306368 1 32775/udp; 805306368 1 32776/udp; 100249 1 32776/udp; 100249 1 32777/udp;,,,Information Technology
09/02/2017 06:59,192.168.86.93,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp; 100004 2 652/udp; 100004 1 652/udp; 100004 2 653/udp; 100004 1 653/udp; 100009 1 655/udp; 600100069 1 658/udp; 600100069 1 659/udp; 100007 2 666/udp; 100007 1 666/udp; 100007 2 667/udp; 100007 1 667/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100021 1 32808/udp; 100021 3 32808/udp; 100021 4 32808/udp; 100021 1 53921/udp; 100021 3 53921/udp; 100021 4 53921/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100005 1 34529/udp; 100005 1 40101/udp; 100005 2 34529/udp; 100005 2 40101/udp; 100005 3 34529/udp; 100005 3 40101/udp; 100024 1 45231/udp; 100024 1 60213/udp;,34529,/opt/ltsp 192.168.0.0/255.255.255.0;,Information Technology
09/02/2017 07:21,192.168.86.97,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp; 100004 2 913/udp; 100004 1 913/udp; 100004 2 916/udp; 100004 1 916/udp; 100009 1 915/udp; 600100069 1 918/udp; 600100069 1 920/udp; 100007 2 927/udp; 100007 1 927/udp; 100007 2 930/udp; 100007 1 930/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100021 1 32773/udp; 100021 3 32773/udp; 100021 4 32773/udp; 100021 1 32768/udp; 100021 3 32768/udp; 100021 4 32768/udp; 100005 1 1013/udp; 100005 1 1016/udp; 100005 2 1013/udp; 100005 2 1016/udp; 100005 3 1013/udp; 100005 3 1016/udp; 100024 1 629/udp; 100024 1 633/udp; 391002 2 935/udp;,1013,/opt/ltsp-4.2 192.168.1.0/255.255.255.0 192.168.0.0/255.255.255.0;/opt/ltsp-4.1 192.168.1.0/255.255.255.0 192.168.0.0/255.255.255.0;/var/opt/ltsp/swapfiles 192.168.1.0/255.255.255.0 192.168.0.0/255.255.255.0;,Information Technology
09/02/2017 07:17,192.168.89.232,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 743/udp; 100024 1 746/udp;,,,Information Technology
09/02/2017 06:35,192.168.90.242,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 54399/udp; 100024 1 57453/udp;,,,Information Technology
09/02/2017 05:44,192.168.92.188,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 49619/udp; 100024 1 44214/udp;,,,Information Technology
09/02/2017 06:26,192.168.92.228,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 32772/udp; 100024 1 48880/udp;,,,Information Technology
09/02/2017 07:32,192.168.92.229,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 35002/udp; 100024 1 36979/udp;,,,Information Technology
09/02/2017 05:50,192.168.93.13,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 05:45,192.168.94.129,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 38079/udp; 100024 1 37789/udp;,,,Information Technology
09/02/2017 06:00,192.168.94.130,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 52634/udp; 100024 1 44664/udp;,,,Information Technology
09/02/2017 06:21,192.168.95.251,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 40677/udp; 100024 1 48526/udp;,,,Information Technology
09/02/2017 06:10,192.168.96.70,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 07:29,192.168.100.239,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 52720/udp; 100024 1 53441/udp;,,,Information Technology
09/02/2017 06:44,192.168.100.253,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 06:35,192.168.102.19,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 42798/udp; 100024 1 47332/udp;,,,Information Technology
09/02/2017 06:08,192.168.102.23,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 33385/udp; 100024 1 50242/udp;,,,Information Technology
09/02/2017 07:22,192.168.102.24,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 37931/udp; 100024 1 56555/udp;,,,Information Technology
09/02/2017 05:58,192.168.102.26,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 06:27,192.168.102.29,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 44702/udp; 100024 1 45949/udp;,,,Information Technology
09/02/2017 06:06,192.168.102.30,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 06:21,192.168.107.51,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 955/udp; 100024 1 958/udp; 100011 1 762/udp; 100011 2 762/udp; 100011 1 765/udp; 100011 2 765/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100021 1 45292/udp; 100021 3 45292/udp; 100021 4 45292/udp; 100021 1 32775/udp; 100021 3 32775/udp; 100021 4 32775/udp; 100005 1 778/udp; 100005 1 781/udp; 100005 2 778/udp; 100005 2 781/udp; 100005 3 778/udp; 100005 3 781/udp;,778,/home node04 node03 node02 node01;/usr/local/cia node04 node03 node02 node01;,Information Technology
09/02/2017 07:16,192.168.109.231,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 36313/udp; 100024 1 53350/udp;,,,Information Technology
09/02/2017 06:24,192.168.115.2,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 57545/udp; 100024 1 53843/udp;,,,Information Technology
09/02/2017 06:11,192.168.115.3,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 47841/udp; 100024 1 40326/udp; 100011 1 1017/udp; 100011 2 1017/udp; 100011 1 1020/udp; 100011 2 1020/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 46462/udp; 100021 3 46462/udp; 100021 4 46462/udp; 100021 1 54554/udp; 100021 3 54554/udp; 100021 4 54554/udp; 100005 1 40573/udp; 100005 1 33148/udp; 100005 2 40573/udp; 100005 2 33148/udp; 100005 3 40573/udp; 100005 3 33148/udp;,40573,/mnt/vg/docbk/docbk 192.167.70.129/255.255.255.255 192.168.168.3/255.255.255.255 192.168.168.30/255.255.255.255 192.168.168.27/255.255.255.255 192.168.168.26/255.255.255.255 192.167.70.147/255.255.255.255 192.167.70.130/255.255.255.255 192.168.168.12/255.255.255.255 192.168.168.28/255.255.255.255 192.167.70.118/255.255.255.255;/mnt/vg/dgapa/dgapa 192.168.120.101/255.255.255.255 192.168.120.100/255.255.255.255 192.168.37.6/255.255.255.255 192.168.37.21/255.255.255.255 192.168.37.1/255.255.255.255;/mnt/hndm/hndm/dgtic 192.168.120.109/255.255.255.192 192.168.120.102/255.255.255.255 192.167.131.218/255.255.255.255 192.168.10.161/255.255.255.255 192.167.198.129/255.255.255.255 192.168.77.70/255.255.255.255 192.167.198.130/255.255.255.255 192.167.164.146/255.255.255.255 192.168.10.164/255.255.255.255 192.168.10.223/255.255.255.255 192.168.120.104/255.255.255.255 192.168.115.4/255.255.255.255 192.167.198.131/255.255.255.255;/mnt/hndm/winvip/winvip1 192.168.115.24/255.255.255.255 192.167.70.248/255.255.255.255 192.168.10.18/255.255.255.255 192.167.109.241/255.255.255.255 192.168.10.202/255.255.255.255 192.168.10.196/255.255.255.255 192.168.10.195/255.255.255.255 192.168.10.115/255.255.255.255 192.168.10.112/255.255.255.255 192.168.10.200/255.255.255.255 192.168.120.104/255.255.255.255 192.168.10.117/255.255.255.255 192.168.120.99/255.255.255.255 192.168.10.70/255.255.255.255;,Information Technology
09/02/2017 06:09,192.168.115.8,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 32772/udp; 100024 1 32771/udp; 100133 1 32772/udp; 100133 1 32771/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100026 1 32797/udp; 100026 1 32784/udp; 300598 1 32801/udp; 300598 1 32786/udp; 805306368 1 32801/udp; 805306368 1 32786/udp; 100249 1 32802/udp; 100249 1 32787/udp;,,,Information Technology
09/02/2017 05:28,192.168.115.38,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100005 1 20048/udp; 100005 1 20048/udp; 100005 2 20048/udp; 100005 2 20048/udp; 100005 3 20048/udp; 100005 3 20048/udp; 100024 1 53376/udp; 100024 1 42029/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 3 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 3 2049/udp; 100021 1 36563/udp; 100021 3 36563/udp; 100021 4 36563/udp; 100021 1 43711/udp; 100021 3 43711/udp; 100021 4 43711/udp;,20048,/home 192.168.0.101;/var/nfsshare 192.168.0.101;,Information Technology
09/02/2017 07:21,192.168.115.89,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 34426/udp; 100024 1 57468/udp;,,,Information Technology
09/02/2017 07:27,192.168.115.146,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100232 10 32785/udp; 100083 1 32771/udp; 100221 1 32772/udp; 100068 2 32786/udp; 100068 3 32786/udp; 100068 4 32786/udp; 100068 5 32786/udp; 100229 1 32773/udp; 100229 2 32773/udp; 100230 1 32774/udp; 100242 1 32775/udp; 100422 1 32776/udp; 100011 1 32787/udp; 100001 2 32788/udp; 100001 3 32788/udp; 100001 4 32788/udp; 100002 2 32789/udp; 100002 3 32789/udp; 100002 2 32777/udp; 100002 3 32777/udp; 100008 1 32790/udp; 100012 1 32791/udp; 100024 1 32792/udp; 100024 1 32778/udp; 100133 1 32792/udp; 100133 1 32778/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 300598 1 32806/udp; 300598 1 32782/udp; 805306368 1 32806/udp; 805306368 1 32782/udp;,,,Information Technology
