timestamp,ip,protocol,port,hostname,asn,geo,region,city,version,clk_wander,clock,error,frequency,jitter,leap,mintc,noise,offset,peer,phase,poll,precision,processor,refid,reftime,rootdelay,rootdispersion,stability,state,stratum,system,tai,tc,naics,sic,sector
09/02/2017 05:55,192.167.220.251,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC4682E7.204EFB88,,0,0,0,,0,0,,,8,-17,unknown,192.167.169.17,0xDC468127.FC3EFC14,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 04:57,192.167.220.252,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xDC467521.2DA3A473,0.4,-15.37,,0,,,,46126,,7,,,192.167.169.17,0xDC4674BB.67050DF9,0.66,1.16,,,2,cisco,,,0,0,Information Technology
09/02/2017 04:14,192.167.244.129,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xDC466AE8.18DC75A2,0.43,15.14,,3,,,,0,,6,,,192.167.251.245,0xDB8FF9B7.6AB34C26,2.12,31.37,,,16,cisco,,,0,0,Information Technology
09/02/2017 03:20,192.167.244.141,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xDC465E5B.05561B77,0.95,16.97,,3,,,,0,,6,,,192.167.251.245,0xDB8FF999.4332B568,3.56,31.62,,,16,cisco,,,0,0,Information Technology
09/02/2017 03:41,192.167.244.149,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xAF3DD1C8.3D194E0A,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,0,0,Information Technology
09/02/2017 04:01,192.167.244.161,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xAF7FBE66.D33F8926,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,0,0,Information Technology
09/02/2017 05:21,192.167.252.5,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xAFEA2FF2.582A9E1E,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,0,0,Information Technology
09/02/2017 05:34,192.167.252.22,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,0,0xDC467DCC.9081F3DA,,0,0,0,3,,0,,,,-18,unknown,192.167.169.17,0xDC467DBC.DE2AE760,0,0,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 03:59,192.167.252.26,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,0,0xDC46678A.8148A109,,0,0,0,3,,0,,,,-18,unknown,192.167.169.17,0xDC466369.5B02713C,0,0,,,2,UNIX,,10,0,0,Information Technology
09/02/2017 04:10,192.167.252.34,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC466A2D.6CF880D2,,-0.109,0.623,0,,0.281,-1.183,,,9,-24,unknown,192.167.169.17,0xDC466660.20D8E147,0.566,29.792,0.001,4,2,UNIX,,,0,0,Information Technology
09/02/2017 03:26,192.167.252.38,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xdc465fd7.b05084d2,,4.952,1.392,0,,1.081,-0.432,,,10,-10,unknown,192.167.169.17,0xdc465dcb.889c0702,0.977,25.827,0.036,4,2,UNIX,,,0,0,Information Technology
09/02/2017 04:18,192.167.252.42,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,0,0xDC466C33.0C806802,,0,0,0,3,,0,,,,-21,unknown,192.167.169.17,0xDC465949.0ECF8DE7,0,0,,,2,UNIX,,10,0,0,Information Technology
09/02/2017 04:45,192.167.252.46,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,0,0xDC46724D.AC08964E,,0,0,0,3,,0,,,,-21,unknown,192.167.169.17,0xDC4659C5.51E6A865,0,0,,,2,UNIX,,10,0,0,Information Technology
09/02/2017 03:18,192.167.252.85,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xdc4605c2.aba02fb5,,0,0,3,,,,0,,6,-17,,0.0.0.0,0x00000000.00000000,0,0,0,0,16,,,,0,0,Information Technology
09/02/2017 03:47,192.167.252.97,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC4664CF.A0A7E78C,,0,0,0,,0,0,,,10,-17,unknown,192.167.169.17,0xDC46642D.2E88C5CC,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 05:03,192.167.252.137,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,0,0xDC46773D.C56302D9,,0,0,3,3,,0,,,,-21,unknown,INIT,0x00000000.00000000,0,0,,,16,UNIX,,3,0,0,Information Technology
09/02/2017 03:19,192.167.252.145,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC465E54.D8018B6B,,0,0,0,,0,0,,,10,-17,unknown,192.167.169.17,0xDC465BC2.E22ED20D,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 03:56,192.167.253.20,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC4666C4.969C5B49,,0,0,3,,0,0,,,6,-17,unknown,STEP,0xD70996BE.F8B72BA0,0,0,0,4,16,UNIX,,,0,0,Information Technology
09/02/2017 03:52,192.167.253.101,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xB16F3F5A.BCC85587,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,0,0,Information Technology
09/02/2017 04:41,192.168.3.254,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC46716C.A54279CA,,0,0,0,,0,0,,,10,-6,unknown,192.167.169.17,0xDC4670FF.567B2D00,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 04:02,192.168.14.104,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 04:37,192.168.18.73,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 04:31,192.168.32.2,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.1.0 Mon Mar 25 23:39:47 UTC 2002 (2),,0xdc466f1f.c8181e03,,-48.57,1.274,0,,,-2.668,,,10,-16,i686,129.6.15.28,0xdc466c3f.7a147ae1,122.635,89.241,0.009,4,2,Linux2.4.18-bf2.4,,,0,0,Information Technology
09/02/2017 03:45,192.168.32.254,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC45FCB0.0978D518,,0,0,3,,0,0,,,6,-6,unknown,INIT,0x00000000.00000000,0,0,0,1,16,UNIX,,,0,0,Information Technology
09/02/2017 05:32,192.168.34.17,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xdc467fc4.62daa000,2.15,-99999.999,,0,,,,0,,6,,,192.168.34.176,0xdb99a985.33a36000,0.26,16009.75,,,16,SunOS,,,0,0,Information Technology
09/02/2017 05:22,192.168.43.11,udp,766,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.1.1a@1.791 Wed Feb  5 17:54:41 PST 2003 (42),,0xdc46b5a8.a66665f6,,0,15.625,3,,,0,,,4,-6,UltraSparc-IIe,0.0.0.0,0x00000000.00000000,0,0,0,0,16,sparcv9-wrs-vxworks,,,0,0,Information Technology
09/02/2017 04:03,192.168.45.206,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.1.1a@1.791 Wed Feb  5 17:54:41 PST 2003 (42),,0xbe20e714.733332e5,,0,15.625,3,,,0,,,4,-6,UltraSparc-IIe,0.0.0.0,0x00000000.00000000,0,0,0,0,16,sparcv9-wrs-vxworks,,,0,0,Information Technology
09/02/2017 03:29,192.168.47.212,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.2.6p3@1.2290 Thu Jul 11 06:40:46 UTC 2013 (1),0,0xdc461960.8ce9a4b6,,0,0,3,3,,0,,,,-20,armv7l,INIT,0x00000000.00000000,0,12135.225,,,16,Linux/3.0.8,,3,0,0,Information Technology
09/02/2017 03:14,192.168.50.126,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC465D1C.BBD0986A,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC465CF4.1B50C5B6,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 03:44,192.168.54.78,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.2.8p4@1.3265-o Mon Oct 26 14:31:39 UTC 2015 (1),0.122,0xdc466412.73d83007,,55.753,0,0,3,,-0.773,,,,-21,i386,192.36.143.130,0xdc465e03.d2d1bb56,188.209,33.825,,,2,FreeBSD/10.1-RELEASE-p25,,9,0,0,Information Technology
09/02/2017 03:59,192.168.58.53,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xc08238f7.4af5989d,,0,0,3,,,,0,,6,-18,,0.0.0.0,0x00000000.00000000,0,0,0,0,16,,,,0,0,Information Technology
09/02/2017 04:49,192.168.58.221,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xdc467266.7ac54000,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,SunOS,,,0,0,Information Technology
09/02/2017 04:11,192.168.60.120,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 05:41,192.168.62.11,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC467F9E.959DE133,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC467F87.317ED56F,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 05:18,192.168.62.30,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC467A35.17F75A84,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC467A28.2E09060A,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 03:49,192.168.62.142,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC466545.7DECA28B,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC466526.20C262BA,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 04:41,192.168.62.174,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC46717B.79D5CA38,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC467173.291B736C,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 04:37,192.168.62.190,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC467072.AB0122B8,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC46702D.285140B8,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 05:55,192.168.71.200,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC4682E0.6BB16DF4,,0,0,0,,0,0,,,10,-17,unknown,192.167.169.17,0xDC468111.49A04B0E,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 04:45,192.168.79.237,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 03:25,192.168.83.57,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC465FA8.1C4EE8D2,,0,0,0,,0,0,,,10,-17,unknown,192.167.169.17,0xDC465EAB.7D9BDE0B,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 05:55,192.168.83.91,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xAF88BC28.FCD7D65E,,0,0,3,,0,0,,,6,-17,unknown,INIT,0x00000000.00000000,0,0,0,1,16,UNIX,,,0,0,Information Technology
09/02/2017 03:31,192.168.87.173,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 05:22,192.168.89.96,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xbcb4e0e6.d5a57646,,0,0,3,,,,0,,6,-18,,0.0.0.0,0x00000000.00000000,0,0,0,0,16,,,,0,0,Information Technology
09/02/2017 04:08,192.168.89.98,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xbcb4cfb0.1dfd5885,,0,0,3,,,,0,,6,-18,,0.0.0.0,0x00000000.00000000,0,0,0,0,16,,,,0,0,Information Technology
09/02/2017 04:49,192.168.102.253,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xdc46235c.1298eda2,,0,0,3,,,,0,,6,-18,,0.0.0.0,0x00000000.00000000,0,0,0,0,16,,,,0,0,Information Technology
09/02/2017 04:06,192.168.114.118,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.2.6p3@1.2290 Tue Jan 15 08:45:06 UTC 2013 (1),0,0xdc461407.80209543,,0,0,3,3,,0,,,,-21,armv7l,INIT,0x00000000.00000000,0,63837.39,,,16,Linux/3.0.8,,3,0,0,Information Technology
09/02/2017 03:33,192.168.120.110,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xDC46618E.EE207647,2.93,5.95,,0,,,,8618,,10,,,192.167.169.17,0xDC466102.55946929,1.42,6.27,,,2,cisco,,,0,0,Information Technology
09/02/2017 03:25,192.168.121.254,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,0,0xDC465FAD.B30B7698,,0,0,0,3,,0,,,,-21,unknown,192.167.169.17,0xDC465C6B.4014CA11,0,0,,,2,UNIX,,9,0,0,Information Technology
09/02/2017 04:46,192.168.129.61,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xB171B705.DABC6172,,0,0,3,,0,0,,,6,-17,unknown,INIT,0x00000000.00000000,0,0,0,1,16,UNIX,,,0,0,Information Technology
09/02/2017 03:52,192.168.136.100,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xDC466602.151E1357,0.64,-19.73,,0,,,,22578,,7,,,192.167.169.17,0xDC466577.2329DC2B,2.3,2.87,,,2,cisco,,,0,0,Information Technology
09/02/2017 04:34,192.168.136.153,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC466FE2.F1B70B43,,0,0,0,,0,0,,,10,-6,unknown,192.167.169.17,0xDC466FBC.D4ACEB8E,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 03:47,192.168.136.247,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xDC4664DB.AABAA57F,0.81,7.55,,0,,,,7355,,10,,,192.167.169.17,0xDC46640E.D2D5A820,0.6,1.25,,,2,cisco,,,0,0,Information Technology
09/02/2017 04:56,192.168.137.178,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC468249.D0728B09,,0,0,3,,0,0,,,6,-17,unknown,INIT,0x00000000.00000000,0,0,0,1,16,UNIX,,,0,0,Information Technology
09/02/2017 03:36,192.168.137.187,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC466226.4DBD9246,,0,0,0,,0,0,,,10,-17,unknown,192.167.169.17,0xDC466070.F27FEE5E,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 03:17,192.168.138.42,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 03:23,192.168.144.254,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC45E9BB.522D0F38,,0,0,3,,0,0,,,6,-6,unknown,INIT,0x00000000.00000000,0,0,0,1,16,UNIX,,,0,0,Information Technology
09/02/2017 03:21,192.168.146.254,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,0,0xDC46592D.0464D64E,,0,0,3,3,,0,,,,-21,unknown,INIT,0x00000000.00000000,0,0,,,16,UNIX,,3,0,0,Information Technology
09/02/2017 05:19,192.168.147.5,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.1.1a@1.791 Wed Feb  5 17:54:41 PST 2003 (42),,0xbcf0d39d.511110da,,0,15.625,3,,,0,,,4,-6,UltraSparc-IIe,0.0.0.0,0x00000000.00000000,0,0,0,0,16,sparcv9-wrs-vxworks,,,0,0,Information Technology
09/02/2017 04:07,192.168.147.28,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.1.1a@1.791 Wed Feb  5 17:54:41 PST 2003 (42),,0xbe8c4f92.2222220b,,0,15.625,3,,,0,,,4,-6,UltraSparc-IIe,0.0.0.0,0x00000000.00000000,0,0,0,0,16,sparcv9-wrs-vxworks,,,0,0,Information Technology
09/02/2017 03:41,192.168.147.33,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.1.1a@1.791 Wed Feb  5 17:54:41 PST 2003 (42),,0xbd2c16e3.37777752,,0,15.625,3,,,0,,,4,-6,UltraSparc-IIe,0.0.0.0,0x00000000.00000000,0,0,0,0,16,sparcv9-wrs-vxworks,,,0,0,Information Technology
09/02/2017 04:52,192.168.147.36,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.1.1a@1.791 Wed Feb  5 17:54:41 PST 2003 (42),,0xbf0ffd5e.2666664c,,0,15.625,3,,,0,,,4,-6,UltraSparc-IIe,0.0.0.0,0x00000000.00000000,0,0,0,0,16,sparcv9-wrs-vxworks,,,0,0,Information Technology
09/02/2017 04:24,192.168.150.253,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC466CCB.D325FCF0,,0,0,3,,0,0,,,6,-17,unknown,INIT,0xD709984E.D06167D1,0,0,0,4,16,UNIX,,,0,0,Information Technology
09/02/2017 05:16,192.168.161.197,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC460450.9B22D290,,0,0,3,,0,0,,,6,-6,unknown,INIT,0x00000000.00000000,0,0,0,1,16,UNIX,,,0,0,Information Technology
09/02/2017 05:50,192.168.163.62,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC468193.2E3FF1F2,,-5.283,0.356,0,,0.28,-0.286,,,10,-24,unknown,192.167.169.17,0xDC46812D.3030B563,24.159,17.345,0.009,4,2,UNIX,,,0,0,Information Technology
09/02/2017 04:08,192.168.164.20,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 06:00,192.168.168.32,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC4683E3.79F76551,,0,0,0,,0,0,,,10,-17,unknown,192.167.169.17,0xDC467F7D.38A90732,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 03:25,192.168.178.2,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 05:45,192.168.182.21,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xdc46805e.de8d4000,0.11,27345.08,,0,,,,18852,,10,,,200.23.51.102,0xdc467f2a.d020a000,37.26,10.44,,,2,SunOS,,,0,0,Information Technology
09/02/2017 05:52,192.168.188.12,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 03:27,192.168.189.241,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.1.1c-rc1@1.836 Tue Sep 30 17:07:58 PDT 2008 (20),,0xdc466012.bd26a65c,,17.187,6.134,0,,,2.142,,,6,-16,ppc,GPS,0xdc466007.ffb05fae,0,7.248,0.285,4,1,Linux2.4.19-rc2-rthal5,,,0,0,Information Technology
09/02/2017 03:58,192.168.190.20,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC466782.7421ACA0,,0,0,0,,0,0,,,10,-17,unknown,192.167.169.17,0xDC466743.93A01A13,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 03:45,192.168.190.102,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC46643C.F416FE5D,,0,0,0,,0,0,,,10,-17,unknown,192.167.169.17,0xDC466203.DF91798F,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 03:43,192.168.190.124,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC4663C6.173D67E9,,0,0,3,,0,0,,,6,-17,unknown,INIT,0xD709987E.BD2895E7,0,0,0,4,16,UNIX,,,0,0,Information Technology
09/02/2017 03:55,192.168.198.59,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.2.0@1.1161-r Mon Oct 21 17:21:10 CST 2013 (8),,0xdc466a1e.fffd2e94,,0,0.001,0,,,0,,,6,-20,armv5tel,127.127.1.0,0xdc466a18.ddedbf8b,0,12.005,0,4,6,Linux/2.6.33.2,,,0,0,Information Technology
09/02/2017 03:53,192.168.198.220,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.2.8p3@1.3265-o Mon Jul  6 21:06:04 UTC 2015 (1),0.111,0xdc466621.b22c221c,,45.992,0,0,3,,-2.452,,,,-20,i386,4.53.160.75,0xdc4663cf.557011ef,93.475,52.601,,,3,FreeBSD/10.1-RELEASE-p15,,9,0,0,Information Technology
09/02/2017 05:27,192.168.200.38,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC467C4B.8787AE89,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC467C2F.2F770414,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 03:54,192.168.200.78,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC466685.1FB828EA,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC46666D.21A34EC8,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 05:37,192.168.200.94,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC467E92.53D9C339,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC467E4D.3088975B,3,3,,,2,UNIX,,10,0,0,Information Technology
09/02/2017 04:58,192.168.200.110,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC467563.D2AC9FE8,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC46754A.2BAC04BC,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 05:01,192.168.200.126,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC467642.B289A813,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC46760F.2C368FB9,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 03:15,192.168.200.142,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC465D49.4823DD68,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC465D37.1B800DF2,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 03:23,192.168.200.158,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC465F16.ED66DCC8,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC465F03.1CDBEFE0,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 05:20,192.168.200.174,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC467A9A.B8095B81,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC467A68.2E3337FE,3,3,,,2,UNIX,,7,0,0,Information Technology
09/02/2017 04:33,192.168.200.190,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC466F7A.1E7B74A3,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC466F68.27DA9804,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 05:46,192.168.200.206,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC4680B7.59B48FA7,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC468096.322A6E21,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 04:12,192.168.200.222,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC466ABF.FF33E922,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC466A88.248A6D05,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 03:54,192.168.200.254,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC46666C.566452B3,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC466629.2179FB8A,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 04:28,192.168.201.62,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,3,0xDC466E6B.A7767374,,3,0,0,3,,3,,,,-22,unknown,192.167.169.17,0xDC466E62.2714040C,3,3,,,2,UNIX,,6,0,0,Information Technology
09/02/2017 04:02,192.168.202.61,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC46684D.8CC173CD,,0,0,0,,0,0,,,10,-17,unknown,192.167.169.17,0xDC4665C4.9A37B608,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 05:26,192.168.204.76,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 05:08,192.168.205.235,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,0xDC467792.920510F2,0.02,0,,0,,,,38908,,6,,,127.127.7.1,0xDC46776D.E04E2A0E,0,0.02,,,8,cisco,,,0,0,Information Technology
09/02/2017 05:35,192.168.207.254,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC461697.E20C4C28,,0,0,3,,0,0,,,6,-6,unknown,INIT,0x00000000.00000000,0,0,0,1,16,UNIX,,,0,0,Information Technology
09/02/2017 03:51,192.168.214.74,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC4665AE.F5EE14DC,,0,0,0,,0,0,,,10,-6,unknown,192.167.169.17,0xDC466464.D15AD1EB,0,0,0,4,2,UNIX,,,0,0,Information Technology
09/02/2017 04:16,192.168.219.26,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 04:39,192.168.235.5,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,ntpd 4.2.8p8@1.3265-o Tue Jul 19 16:25:02 UTC 2016 (1),0.016,0xdc46710e.0961ca4c,,28.168,0,0,3,,0.553,,,,-22,amd64,192.36.143.130,0xdc466dc5.fcecb248,210.172,16.48,,,2,FreeBSD/10.3-RELEASE-p9,,8,0,0,Information Technology
09/02/2017 04:52,192.168.237.130,udp,123,,278,MX,DISTRITO FEDERAL,MEXICO CITY,4,,0xDC460C6D.EB020ED0,,0,0,3,,0,0,,,6,-6,unknown,INIT,0x00000000.00000000,0,0,0,1,16,UNIX,,,0,0,Information Technology
