timestamp,ip,protocol,port,hostname,tag,mac_address,asn,geo,region,city,workgroup,machine_name,username,naics,sic,sector
09/02/2017 01:59,192.168.200.7,udp,137,,netbios,D8-EB-97-F6-A5-2F,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,DCTRANSCO,BEC1,0,0,Information Technology
09/02/2017 01:28,192.168.200.189,udp,137,,netbios,0C-C4-7A-B2-22-4F,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,UNIT6000053496,BEC2,0,0,Information Technology
09/02/2017 02:31,192.167.1.67,udp,137,,netbios,00-0C-29-2A-F4-0B,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,ADS1,BEC3,0,0,Information Technology
09/02/2017 02:41,192.167.16.38,udp,137,,netbios,00-14-C2-C2-04-91,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,FTPCFDI,BEC4,0,0,Information Technology
09/02/2017 02:10,192.167.24.10,udp,137,,netbios,00-11-11-8F-F6-F7,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,PC975,BEC5,0,0,Information Technology
09/02/2017 01:38,192.167.24.12,udp,137,,netbios,00-11-11-8F-F6-95,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,PCXXX,BEC6,0,0,Information Technology
09/02/2017 02:06,192.167.24.14,udp,137,,netbios,00-11-11-98-B1-E5,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,PC973,BEC7,0,0,Information Technology
09/02/2017 02:10,192.167.32.129,udp,137,,netbios,DC-4A-3E-F1-C5-4A,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,DESKTOP-5GHJENA,BEC8,0,0,Information Technology
09/02/2017 03:07,192.167.32.130,udp,137,,netbios,DC-4A-3E-F1-C5-78,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,CROMO,BEC9,0,0,Information Technology
09/02/2017 02:56,192.167.32.131,udp,137,,netbios,00-25-AB-84-10-FB,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,DESKTOP-BU8CHMH,BEC10,0,0,Information Technology
09/02/2017 01:40,192.167.44.13,udp,137,,netbios,2C-9E-FC-4F-CD-E8,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,TRUMP+M259,BEC11,0,0,Information Technology
09/02/2017 01:47,192.167.44.100,udp,137,,netbios,00-00-85-B4-3C-C8,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,CANONB43CC8,BEC12,0,0,Information Technology
09/02/2017 03:42,192.167.45.37,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,WINXP-15,BEC13,0,0,Information Technology
09/02/2017 01:46,192.167.45.42,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,SISAL,BEC14,0,0,Information Technology
09/02/2017 02:06,192.167.60.32,udp,137,,netbios,64-51-06-0E-DE-CD,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,SERVER2,BEC15,0,0,Information Technology
09/02/2017 02:34,192.167.70.74,udp,137,,netbios,00-15-5D-0A-ED-2B,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,WIN-J5NGT96T4KV,BEC16,0,0,Information Technology
09/02/2017 01:20,192.167.70.101,udp,137,,netbios,54-9F-35-07-4E-38,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,BOX-EXCHANGE02,BEC17,0,0,Information Technology
09/02/2017 02:43,192.167.70.123,udp,137,,netbios,00-15-5D-78-63-13,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,CORTANA13,BEC18,0,0,Information Technology
09/02/2017 03:41,192.167.70.124,udp,137,,netbios,00-15-5D-0A-ED-2F,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,EXCHANGESRV,BEC19,0,0,Information Technology
09/02/2017 02:48,192.167.70.131,udp,137,,netbios,00-15-5D-0A-ED-2E,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,WIN-LGAJ71TL44E,BEC20,0,0,Information Technology
09/02/2017 02:12,192.167.70.161,udp,137,,netbios,00-15-5D-73-18-1C,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,SIIA-AD,BEC21,0,0,Information Technology
09/02/2017 02:03,192.167.71.23,udp,137,,netbios,2C-59-E5-49-3F-50,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,SRNGEO,BEC22,0,0,Information Technology
09/02/2017 02:38,192.167.71.79,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,MACPRO-BBB147,BEC23,0,0,Information Technology
09/02/2017 01:46,192.167.72.206,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-DE-SUBDIR,BEC24,0,0,Information Technology
09/02/2017 01:48,192.167.73.3,udp,137,,netbios,74-E6-E2-D8-90-0C,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,MARIO,BEC25,0,0,Information Technology
09/02/2017 01:39,192.167.73.52,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,NVR-DGP-1,BEC26,0,0,Information Technology
09/02/2017 01:28,192.167.73.146,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,NPI1F6463,BEC27,0,0,Information Technology
09/02/2017 01:33,192.167.76.28,udp,137,,netbios,00-22-4D-A7-00-52,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,UNAM-PC,BEC28,0,0,Information Technology
09/02/2017 02:24,192.167.76.30,udp,137,,netbios,54-BE-F7-08-85-E2,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,ADMINFOR1,BEC29,0,0,Information Technology
09/02/2017 02:07,192.167.80.2,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,COMPUTO,BEC30,0,0,Information Technology
09/02/2017 03:26,192.167.80.51,udp,137,,netbios,E0-69-95-B1-33-D9,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,DELADTVO,BEC31,0,0,Information Technology
09/02/2017 02:19,192.167.80.136,udp,137,,netbios,E8-40-F2-E2-0A-5A,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,USUARIO-PC,BEC32,0,0,Information Technology
09/02/2017 01:33,192.167.81.7,udp,137,,netbios,F0-4D-A2-FA-02-A0,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,ADRIANA-PC,BEC33,0,0,Information Technology
09/02/2017 02:45,192.167.81.8,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-DE-CLAUDIA,BEC34,0,0,Information Technology
09/02/2017 02:25,192.167.81.16,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-DE-DAVID,BEC35,0,0,Information Technology
09/02/2017 01:59,192.167.81.30,udp,137,,netbios,EC-B1-D7-64-C5-D3,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,LETY-HP,BEC36,0,0,Information Technology
09/02/2017 01:27,192.167.81.32,udp,1022,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,NPI18738E,BEC37,0,0,Information Technology
09/02/2017 01:56,192.167.81.50,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,MACBOOKPRO-BAAE,BEC38,0,0,Information Technology
09/02/2017 01:24,192.167.81.61,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,LS-CHLE07,BEC39,0,0,Information Technology
09/02/2017 02:48,192.167.81.101,udp,137,,netbios,00-15-5D-7C-E3-14,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,ADDC2,BEC40,0,0,Information Technology
09/02/2017 02:22,192.167.81.103,udp,137,,netbios,00-15-5D-7C-E3-04,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,WIN-2V3PNRNGKTH,BEC41,0,0,Information Technology
09/02/2017 03:42,192.167.81.117,udp,137,,netbios,00-15-5D-51-03-02,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,WIN-2SPMRSQD3NI,BEC42,0,0,Information Technology
09/02/2017 01:18,192.167.81.140,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,MACMINI-EBB36F,BEC43,0,0,Information Technology
09/02/2017 02:28,192.167.83.85,udp,137,,netbios,00-10-F3-3C-53-7F,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,CCTV-PC,BEC44,0,0,Information Technology
09/02/2017 03:03,192.167.83.88,udp,137,,netbios,34-17-EB-B5-60-40,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,CDI006,BEC45,0,0,Information Technology
09/02/2017 01:24,192.167.83.154,udp,137,,netbios,,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,,BEC46,0,0,Information Technology
09/02/2017 01:56,192.167.83.195,udp,137,,netbios,A0-D3-C1-E9-7A-43,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,NPIE97A43,BEC47,0,0,Information Technology
09/02/2017 01:34,192.167.83.196,udp,137,,netbios,A0-D3-C1-81-91-9D,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,M551,BEC48,0,0,Information Technology
09/02/2017 01:51,192.167.83.250,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,WWW,BEC49,0,0,Information Technology
09/02/2017 01:46,192.167.84.2,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,CC-2,BEC50,0,0,Information Technology
09/02/2017 01:42,192.167.84.11,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,MACMINI-1CD250,BEC51,0,0,Information Technology
09/02/2017 01:22,192.167.84.94,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMACS-IMAC,BEC52,0,0,Information Technology
09/02/2017 01:50,192.167.85.81,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,MAC001EC20AB333,BEC53,0,0,Information Technology
09/02/2017 01:57,192.167.85.118,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-DE-SUSANA,BEC54,0,0,Information Technology
09/02/2017 02:10,192.167.85.121,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,,BEC55,0,0,Information Technology
09/02/2017 01:57,192.167.85.209,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-DE-MC,BEC56,0,0,Information Technology
09/02/2017 01:19,192.167.85.225,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,MAC001EC20AB333,BEC57,0,0,Information Technology
09/02/2017 02:02,192.167.85.233,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-DE-R-7,BEC58,0,0,Information Technology
09/02/2017 01:21,192.167.86.12,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,OCTAVIO,BEC59,0,0,Information Technology
09/02/2017 02:45,192.167.86.26,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,CLINICASHARE,BEC60,0,0,Information Technology
09/02/2017 01:23,192.167.86.45,udp,137,,netbios,30-CD-A7-25-C3-E3,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,SEC30CDA725C3E3,BEC61,0,0,Information Technology
09/02/2017 01:30,192.167.89.73,udp,1022,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,NPI8A2A01,BEC62,0,0,Information Technology
09/02/2017 02:11,192.167.90.2,udp,137,,netbios,00-40-AD-29-0E-B8,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,WEBBOX150134840,BEC63,0,0,Information Technology
09/02/2017 01:34,192.167.90.9,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-5AA29D,BEC64,0,0,Information Technology
09/02/2017 02:13,192.167.90.24,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,TOHO,BEC65,0,0,Information Technology
09/02/2017 01:48,192.167.90.29,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,MARIANAS-IMAC-8,BEC66,0,0,Information Technology
09/02/2017 02:34,192.167.90.91,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,HUMMA-KAVULA,BEC67,0,0,Information Technology
09/02/2017 01:22,192.167.90.93,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,LANCIS,BEC68,0,0,Information Technology
09/02/2017 01:36,192.167.90.96,udp,137,,netbios,78-2B-CB-45-83-B3,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,DJJ6WRR1,BEC69,0,0,Information Technology
09/02/2017 03:36,192.167.90.120,udp,922,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,OXENTE,BEC70,0,0,Information Technology
09/02/2017 02:56,192.167.90.149,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,ZAPHOD-BEEBLEBR,BEC71,0,0,Information Technology
09/02/2017 02:38,192.167.90.200,udp,137,,netbios,00-10-7F-38-7C-27,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,,BEC72,0,0,Information Technology
09/02/2017 03:40,192.167.93.50,udp,137,,netbios,00-50-56-A7-1C-2B,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,VCENTERP3,BEC73,0,0,Information Technology
09/02/2017 02:01,192.167.102.3,udp,137,,netbios,,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,,BEC74,0,0,Information Technology
09/02/2017 03:24,192.167.102.5,udp,137,,netbios,F4-6D-04-32-E4-F3,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,COORDIANCION,BEC75,0,0,Information Technology
09/02/2017 02:11,192.167.102.6,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-DE-FAD,BEC76,0,0,Information Technology
09/02/2017 02:03,192.167.102.61,udp,137,,netbios,F4-6D-04-32-E7-2C,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,CC_-PC,BEC77,0,0,Information Technology
09/02/2017 01:41,192.167.102.79,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-E3261E,BEC78,0,0,Information Technology
09/02/2017 01:26,192.167.102.106,udp,137,,netbios,F4-6D-04-29-AF-9C,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,SIAF_TAXCO,BEC79,0,0,Information Technology
09/02/2017 01:50,192.167.103.27,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-DE-LUIS,BEC80,0,0,Information Technology
09/02/2017 02:31,192.167.103.41,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-DE-DIANA-2,BEC81,0,0,Information Technology
09/02/2017 03:36,192.167.103.118,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,LPDU01,BEC82,0,0,Information Technology
09/02/2017 01:26,192.167.103.239,udp,137,,netbios,00-10-7F-40-83-87,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,,BEC83,0,0,Information Technology
09/02/2017 01:42,192.167.104.1,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-A1,BEC84,0,0,Information Technology
09/02/2017 01:34,192.167.104.2,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-988A92,BEC85,0,0,Information Technology
09/02/2017 01:36,192.167.104.7,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-988BBF,BEC86,0,0,Information Technology
09/02/2017 01:14,192.167.104.9,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-988BFC,BEC87,0,0,Information Technology
09/02/2017 01:27,192.167.104.13,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-988C22,BEC88,0,0,Information Technology
09/02/2017 01:45,192.167.104.17,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-93F435,BEC89,0,0,Information Technology
09/02/2017 01:21,192.167.104.19,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-95BDE7,BEC90,0,0,Information Technology
09/02/2017 01:35,192.167.104.27,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-988D13,BEC91,0,0,Information Technology
09/02/2017 01:34,192.167.104.28,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-988864,BEC92,0,0,Information Technology
09/02/2017 01:39,192.167.104.29,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-95BB85,BEC93,0,0,Information Technology
09/02/2017 01:25,192.167.104.31,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-93FB04,BEC94,0,0,Information Technology
09/02/2017 01:43,192.167.104.35,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-988BC2,BEC95,0,0,Information Technology
09/02/2017 01:19,192.167.104.36,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-95B72C,BEC96,0,0,Information Technology
09/02/2017 01:41,192.167.104.37,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-988F2B,BEC97,0,0,Information Technology
09/02/2017 01:44,192.167.104.38,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-988C7F,BEC98,0,0,Information Technology
09/02/2017 01:28,192.167.104.48,udp,137,,netbios,F8-0F-41-A2-57-7E,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,USUARIO9B,BEC99,0,0,Information Technology
09/02/2017 01:38,192.167.104.117,udp,137,,netbios,F8-0F-41-9E-EA-F4,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,USUARIO30C,BEC100,0,0,Information Technology
09/02/2017 01:14,192.167.104.140,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-93EE49,BEC101,0,0,Information Technology
09/02/2017 01:30,192.167.104.141,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-95B6ED,BEC102,0,0,Information Technology
09/02/2017 01:35,192.167.104.143,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-98645E,BEC103,0,0,Information Technology
09/02/2017 01:34,192.167.104.156,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-940AC3,BEC104,0,0,Information Technology
09/02/2017 01:46,192.167.105.26,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,PSICOLOGIA,BEC105,0,0,Information Technology
09/02/2017 02:26,192.167.105.30,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,PRUEBA,BEC106,0,0,Information Technology
09/02/2017 02:17,192.167.105.226,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,MACMINI-B68276,BEC107,0,0,Information Technology
09/02/2017 03:00,192.167.107.6,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,NAS-SETECUEC,BEC108,0,0,Information Technology
09/02/2017 02:41,192.167.107.71,udp,137,,netbios,,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,,BEC109,0,0,Information Technology
09/02/2017 02:35,192.167.111.132,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,DISKSTATION,BEC110,0,0,Information Technology
09/02/2017 01:53,192.167.112.4,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,CLINICA-AURORA,BEC111,0,0,Information Technology
09/02/2017 02:41,192.167.112.36,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,UNAM-BJUAREZ,BEC112,0,0,Information Technology
09/02/2017 01:48,192.167.112.66,udp,137,,netbios,C4-6E-1F-05-1A-54,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,SERVIDOREDOMEX,BEC113,0,0,Information Technology
09/02/2017 02:35,192.167.112.75,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,FES-EDMEX-UNAM,BEC114,0,0,Information Technology
09/02/2017 03:40,192.167.112.100,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,FESZARNEZA,BEC115,0,0,Information Technology
09/02/2017 02:31,192.167.112.131,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,UNAMLOSREYES,BEC116,0,0,Information Technology
09/02/2017 02:49,192.167.112.163,udp,137,,netbios,14-CC-20-03-7F-3D,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,SERVIDOR,BEC117,0,0,Information Technology
09/02/2017 01:33,192.167.112.164,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,REFORMAUNAM,BEC118,0,0,Information Technology
09/02/2017 02:51,192.167.112.195,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,FES-TAMAULIPAS,BEC119,0,0,Information Technology
09/02/2017 03:13,192.167.114.50,udp,137,,netbios,A4-1F-72-4E-B7-AD,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,POSGSERVIDOR1,BEC120,0,0,Information Technology
09/02/2017 01:43,192.167.116.22,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,MADEMS,BEC121,0,0,Information Technology
09/02/2017 02:12,192.167.116.60,udp,137,,netbios,00-1C-25-87-7F-F2,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,WIN-HDFPBQG3FSQ,BEC122,0,0,Information Technology
09/02/2017 02:36,192.167.116.201,udp,137,,netbios,9C-93-4E-18-E5-91,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,XRX9C934E18E591,BEC123,0,0,Information Technology
09/02/2017 01:54,192.167.116.210,udp,137,,netbios,,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,,BEC124,0,0,Information Technology
09/02/2017 02:24,192.167.116.217,udp,1022,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,NPIC3E916,BEC125,0,0,Information Technology
09/02/2017 02:10,192.167.116.233,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-A5559B,BEC126,0,0,Information Technology
09/02/2017 01:34,192.167.116.246,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-DE-IVONNE,BEC127,0,0,Information Technology
09/02/2017 03:24,192.167.116.248,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-B9B84E,BEC128,0,0,Information Technology
09/02/2017 02:29,192.167.117.14,udp,137,,netbios,5B-CD-F1-40-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,,BEC129,0,0,Information Technology
09/02/2017 01:25,192.167.117.36,udp,1022,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,NPI2D9F82,BEC130,0,0,Information Technology
09/02/2017 01:26,192.167.117.68,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-986D68,BEC131,0,0,Information Technology
09/02/2017 01:29,192.167.117.69,udp,922,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,TIME-CAPSULE-FI,BEC132,0,0,Information Technology
09/02/2017 01:31,192.167.117.76,udp,137,,netbios,00-1A-92-0A-B0-1F,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,PDEARQUITECTUR1,BEC133,0,0,Information Technology
09/02/2017 02:26,192.167.117.125,udp,137,,netbios,9C-93-4E-14-2C-6E,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,XRX9C934E142C6E,BEC134,0,0,Information Technology
09/02/2017 01:25,192.167.117.253,udp,137,,netbios,74-E6-E2-DC-75-E1,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,PMYDUS,BEC135,0,0,Information Technology
09/02/2017 01:45,192.167.118.4,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-DE-DRA,BEC136,0,0,Information Technology
09/02/2017 02:30,192.167.118.26,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,IMAC-DE-OSIRIS,BEC137,0,0,Information Technology
