timestamp,ip,port,hostname,tag,handshake,asn,geo,region,city,rdp_protocol,cert_length,subject_common_name,issuer_common_name,cert_issue_date,cert_expiration_date,sha1_fingerprint,cert_serial_number,ssl_version,signature_algorithm,key_algorithm,sha256_fingerprint,sha512_fingerprint,md5_fingerprint,naics,sic,sector
09/02/2017 06:10,132.248.59.18,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Sep 13 09:35:51 2016 GMT,Mar 15 09:35:51 2017 GMT,F3:23:08:62:78:E5:21:A7:6D:F3:D1:DE:5B:E1:01:9E:F1:C6:34:94,4C1600D2648E0EB642393D70721E1A79,2,sha1WithRSAEncryption,rsaEncryption,50:20:0D:24:39:AB:43:A4:18:F2:EA:4F:2E:CA:8E:32:98:B0:E3:00:A6:B6:65:93:0B:B8:13:1B:93:21:65:57,6A:8B:EF:BF:54:14:C7:4D:6A:D8:30:5B:34:DD:F1:CF:6A:17:5C:B0:73:3C:79:84:31:0E:BB:A3:37:26:4B:8D:D1:4B:AD:5C:EA:AE:49:40:E6:94:DC:C3:12:27:58:8E:4E:93:DF:1B:84:3C:21:07:AF:A2:B7:C3:16:81:6F:E3,CC:0B:0A:2E:3B:A8:3F:50:AD:1D:60:CF:70:3A:FA:38,0,0,Information Technology
09/02/2017 06:36,132.248.59.42,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Nov  9 00:37:46 2016 GMT,May 11 00:37:46 2017 GMT,C9:17:55:DF:92:32:41:E2:56:1F:2A:97:17:D8:8D:80:D5:42:EE:56,5C6ECC829C3A60864902CF603C09789D,2,sha256WithRSAEncryption,rsaEncryption,38:F3:CF:07:36:BD:DF:26:EB:9C:9A:DB:A8:2D:33:6A:1E:04:86:5D:CF:19:3B:BC:11:FF:33:8B:33:B0:F6:2B,42:E2:37:DE:A2:2A:54:B0:39:18:75:CC:75:59:DA:49:EE:25:D9:F6:82:56:40:67:31:A7:7F:47:AC:6A:54:CB:0D:B9:3B:B4:EF:94:15:3D:4F:A7:6C:52:12:1F:F9:63:1E:69:03:8E:4A:63:8F:5C:06:E8:47:7E:0C:65:4C:43,50:F4:2B:18:07:7D:6B:B3:F4:C5:E2:45:7B:E3:52:0A,0,0,Information Technology
09/02/2017 06:00,132.248.59.66,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Oct 12 08:55:15 2016 GMT,Apr 13 08:55:15 2017 GMT,14:22:DB:26:C0:0C:A6:EB:F0:F5:33:8E:A3:56:5D:1B:DD:84:ED:CE,38FFE1773FD4A4B5470683FCCD3A971C,2,sha1WithRSAEncryption,rsaEncryption,BF:2F:28:61:34:BA:DF:B4:08:49:D4:65:49:8C:28:D7:B3:03:A0:0E:A1:83:07:F3:5E:2D:76:D1:C3:D9:27:AC,AC:BA:87:B9:17:81:FA:7E:14:C1:13:3E:E1:11:62:7E:8E:A6:25:4C:BE:15:AA:B0:2E:C5:84:F4:51:F8:89:7E:A4:EF:B3:5B:8D:3B:CE:61:34:5E:43:61:97:61:14:1E:7A:57:19:2D:35:05:76:44:DF:30:9D:04:66:49:03:BB,6B:C1:59:F6:AB:79:84:50:A3:4C:08:F8:E6:2E:AD:46,0,0,Information Technology
09/02/2017 07:02,132.248.59.81,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,SSL_Enforced,2048,,,Sep 26 09:28:27 2016 GMT,Mar 28 09:28:27 2017 GMT,92:80:40:9F:C3:4B:01:87:75:50:E8:B2:F4:7C:A9:33:B1:F1:57:A1,238FABC02B9CFA874E169176D22875B2,2,sha256WithRSAEncryption,rsaEncryption,E2:14:B7:07:D2:8C:3D:55:F3:0D:D5:29:13:52:68:EE:48:5A:DF:A8:E4:60:3B:CC:AD:5F:F9:2F:6B:49:57:58,23:04:D2:B2:E4:FC:12:58:59:D1:EE:CA:D3:9A:71:35:4B:9F:5E:AE:05:5F:AE:56:85:99:60:13:F7:35:E7:D7:6E:0C:B0:9D:24:3E:16:6D:11:5F:B4:B8:A4:CB:DC:DE:7B:EC:D5:A8:47:DF:5A:5E:55:D1:E0:D2:97:31:B5:61,2F:D6:85:7C:CE:0D:9A:24:2E:EA:00:47:0D:70:54:15,0,0,Information Technology
09/02/2017 06:24,132.248.59.84,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Jan  3 06:00:18 2017 GMT,Jul  5 06:00:18 2017 GMT,B2:76:AF:B2:DC:22:20:35:B3:C6:A3:91:EA:22:56:9D:A0:68:49:EF,77D7AF07685AB8A3435A4B7217669D8C,2,sha1WithRSAEncryption,rsaEncryption,95:3B:FC:F1:10:49:09:29:35:11:47:61:E5:B4:B3:60:72:0F:45:D9:EF:32:FD:56:E0:8C:8B:0E:29:2D:9D:CD,FC:EA:2A:87:36:34:DB:60:4D:E8:7B:52:FF:34:1A:7D:64:5C:C2:01:AA:1B:26:B9:E2:4A:12:82:F5:93:AA:19:6F:A6:F9:5B:13:BB:A1:60:94:6A:46:46:37:DC:D7:FC:67:4C:2F:EF:CC:64:E2:32:04:1E:15:3A:06:3E:08:FD,EC:23:1A:61:5C:FE:B8:6F:91:E5:F8:85:40:57:4F:69,0,0,Information Technology
09/02/2017 07:05,132.248.59.143,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Feb  5 21:58:35 2017 GMT,Aug  7 21:58:35 2017 GMT,9E:23:E8:FA:81:AB:5D:76:08:8A:7F:15:77:00:95:6C:D8:F3:1F:F2,5220B9AF809265A9492F299EB74BC85D,2,sha1WithRSAEncryption,rsaEncryption,D9:13:72:55:BB:74:EF:ED:A3:B7:AC:61:97:E6:7E:B8:C6:80:24:24:BA:0B:AC:C9:22:EB:65:A3:81:18:4E:57,5E:77:23:35:0B:01:EC:F0:51:B0:46:80:22:47:BD:50:11:F2:5D:BE:01:47:46:1F:62:C0:E3:D6:C0:E9:27:F2:3E:ED:DA:17:5C:92:03:DE:5D:A8:82:14:85:74:76:D4:6F:5F:7D:BF:95:54:84:3A:54:63:DF:53:61:2E:AB:CD,6A:24:DA:98:A3:B9:62:9F:93:84:82:02:40:EA:AA:EE,0,0,Information Technology
09/02/2017 06:40,132.248.59.199,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Jan 29 21:09:04 2017 GMT,Jul 31 21:09:04 2017 GMT,23:72:0C:20:98:0A:E6:43:38:B3:B4:09:66:94:D2:87:B3:FB:2B:AE,4013F9F1A22B89964325092D08CD36A8,2,sha1WithRSAEncryption,rsaEncryption,5B:E1:1F:2A:E4:EC:1B:86:52:AD:92:AA:87:C0:4D:EB:C0:E8:81:5A:51:37:50:88:FA:5F:91:31:61:9D:15:95,2D:1A:D7:39:AC:95:8E:31:F7:2F:3E:3F:E5:60:8D:CC:B9:C0:34:27:6A:F5:8B:9E:09:D5:FE:05:AE:EB:AB:E0:B7:C4:2F:02:20:34:38:B3:8D:8D:28:67:E1:17:CA:7D:AD:AB:DE:83:F6:AD:2A:20:55:9F:9C:C7:CA:38:56:01,B4:4F:1C:AA:F1:E3:0D:DE:9C:76:C3:D6:60:D2:D3:0E,0,0,Information Technology
09/02/2017 05:56,132.248.60.197,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Nov  8 01:32:27 2016 GMT,May 10 01:32:27 2017 GMT,56:BD:93:A0:14:86:76:7B:24:19:C2:34:76:C3:27:C3:2E:33:1D:5E,5927B7E9A567CF9D44EDD63B30F20924,2,sha1WithRSAEncryption,rsaEncryption,07:5A:23:98:1D:57:5D:74:8C:C1:53:FA:D9:1F:3B:93:91:CE:0D:BA:71:4F:2D:84:42:AA:FF:11:6F:DE:10:28,53:D3:7A:4C:F8:32:BA:92:78:56:47:FE:28:A8:92:06:15:CE:38:F8:6A:BC:BE:70:46:20:12:86:47:D7:0F:EF:A1:F7:86:BF:54:87:22:84:3F:55:3B:33:82:2A:88:00:E2:46:83:A7:06:7C:33:5B:20:A8:10:A7:07:04:75:B2,B6:42:2D:59:E2:0E:77:16:66:14:EC:19:2D:D4:19:A6,0,0,Information Technology
09/02/2017 06:01,132.248.60.198,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Sep 27 23:07:10 2016 GMT,Mar 29 23:07:10 2017 GMT,DF:E4:A5:D5:A4:8C:4C:07:59:23:E4:AE:41:40:FD:E5:88:42:12:4C,7F91DCCA709708B04D7B4301BA2BE089,2,sha1WithRSAEncryption,rsaEncryption,61:A6:9F:5A:5E:98:60:14:E5:1E:35:33:53:4F:56:8C:E7:EF:9A:8E:C6:22:3E:2F:92:45:B1:92:1F:12:1E:28,70:D3:55:A8:9F:7B:5C:0D:A1:CD:32:6E:CB:A1:FA:63:DF:5E:2F:BF:EA:3D:31:0E:84:AF:20:E3:31:82:5F:09:C7:56:E4:FE:57:60:96:4E:3A:12:B9:1A:71:50:A3:04:DC:71:D8:BE:0A:C6:92:9B:6B:8D:46:41:71:9F:75:DB,3F:2D:77:12:C7:32:04:7F:9D:E1:12:32:EC:29:1E:3A,0,0,Information Technology
09/02/2017 06:07,132.248.60.225,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Jan 22 02:50:25 2017 GMT,Jul 24 02:50:25 2017 GMT,95:79:9C:AD:B9:06:E4:78:34:C9:B1:D7:88:A8:14:72:36:46:23:37,1258E39EB80936984FDDCC08E6EC6FB8,2,sha256WithRSAEncryption,rsaEncryption,20:04:1D:21:5B:81:54:C4:5C:C4:80:66:41:92:77:64:0E:A9:64:89:A3:90:92:1A:8A:60:0F:C7:AE:66:E4:4F,C1:4E:DF:08:A1:D0:66:13:D1:FA:A5:10:C1:03:70:0C:C9:78:9C:BE:9A:7D:C4:63:07:F6:8C:13:85:25:14:C4:02:E7:E8:30:B1:A1:C0:81:9B:5D:E1:AE:77:02:C3:72:05:DE:95:5F:6D:4B:64:94:7D:27:2E:52:6F:31:3D:BC,37:11:BF:76:6D:13:A7:AA:91:C9:47:8D:93:D0:B5:49,0,0,Information Technology
09/02/2017 06:34,132.248.62.41,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Nov 14 00:22:22 2016 GMT,May 16 00:22:22 2017 GMT,C9:09:42:BF:B0:D1:4B:E7:BA:E2:B0:9B:75:24:1B:56:08:C6:DC:5D,619ECD026E4DF9AB40D6FF36FA40B9AA,2,sha1WithRSAEncryption,rsaEncryption,7C:DD:4A:C5:11:E1:71:1F:49:8D:4C:E2:B7:2A:38:41:58:29:49:89:BF:A6:4F:5D:CD:27:EA:78:18:1D:82:D6,2D:4F:D6:45:31:44:67:43:6D:57:98:EF:AB:43:05:59:B3:1B:B0:B0:1F:65:0B:07:3F:47:FC:C2:8B:2C:F7:3C:4E:73:27:AB:59:01:36:2B:F9:09:B2:1A:C9:27:29:82:6C:37:4F:3E:71:56:C4:9D:F0:D1:69:EC:04:80:C4:BD,12:0F:1F:2F:F2:34:95:4A:01:FD:C1:D3:22:C3:F4:B7,0,0,Information Technology
09/02/2017 06:24,132.248.65.101,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Dec 22 22:54:14 2016 GMT,Jun 23 22:54:14 2017 GMT,6C:5A:69:FD:00:09:E6:48:EF:0E:85:61:19:48:41:BA:BA:17:5F:10,60732E8239D9929D4AC09225BC9D4C14,2,sha1WithRSAEncryption,rsaEncryption,64:9C:79:1B:A9:55:C4:FB:72:69:49:BF:5A:38:A4:7E:EF:23:1E:37:15:B2:DC:25:0B:F6:EF:E9:35:F1:52:AD,93:EE:9C:9A:52:1B:76:BE:3D:D1:EE:0A:82:13:F3:D1:75:8C:75:6F:5D:18:6D:BE:76:1F:12:B4:71:DE:34:CB:E9:91:35:9C:1A:E9:51:FB:25:2F:7F:EE:49:13:CD:6B:66:68:ED:E0:DE:F9:07:5A:E1:2A:72:3A:31:18:D1:92,2D:0D:22:58:0F:1B:7B:62:8A:D3:62:9E:01:FF:92:3B,0,0,Information Technology
09/02/2017 07:07,132.248.68.89,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Dec  8 03:49:56 2016 GMT,Jun  9 03:49:56 2017 GMT,8A:E8:3F:05:42:2E:70:29:6D:86:0B:39:39:15:B0:D6:15:51:C1:17,-5668F31745BA347FB532F3E38D064134,2,sha1WithRSAEncryption,rsaEncryption,E1:8A:64:DF:DB:39:19:AA:FF:96:47:7D:DB:A8:0E:FF:47:28:3F:D2:C9:E1:75:A9:0B:4F:82:30:B7:E1:9E:43,F0:B1:C0:95:22:54:C7:6A:C8:79:04:3F:BB:52:36:D5:D8:B7:F3:C6:21:9F:5E:FD:A8:31:D5:C9:87:63:83:8E:CD:28:56:49:FB:72:4E:79:D4:75:82:40:C1:95:3F:CC:91:22:DB:84:CA:69:27:CF:CC:D2:56:8B:0A:0D:0C:E2,69:2D:FF:42:5E:65:2F:79:17:0B:47:4A:BC:8A:90:A0,0,0,Information Technology
09/02/2017 06:01,132.248.71.15,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Nov 27 23:12:35 2016 GMT,May 29 23:12:35 2017 GMT,8E:90:32:84:97:37:C3:8E:C3:6E:4F:01:A1:69:A6:54:25:7B:8A:47,4A801F626A9B89AB4FC9F47654814896,2,sha1WithRSAEncryption,rsaEncryption,0E:D7:0F:BF:88:F1:15:38:1D:42:CA:2B:50:D0:EB:2B:F8:B8:5C:84:F7:67:79:AF:02:41:34:8E:12:9A:0B:5B,AE:B9:E0:4B:8E:18:44:93:4D:07:87:D6:33:E1:53:29:3F:21:4A:8A:AA:A1:59:64:9E:E9:C6:0A:61:80:5D:61:E5:41:C6:91:47:64:00:C7:F1:2F:0A:12:F3:F6:CA:27:28:8D:98:73:89:BC:AE:FC:BC:28:91:48:51:E1:F2:F3,D2:45:DB:17:F0:E0:75:72:97:8C:C1:72:A0:7A:DC:84,0,0,Information Technology
09/02/2017 06:55,132.248.74.60,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Dec  3 07:00:35 2016 GMT,Jun  4 07:00:35 2017 GMT,32:41:CE:98:F2:2F:F4:E9:64:15:81:87:2B:B0:6A:50:CA:AE:0B:31,5B9538D87CF1919D42A0817635100D9E,2,sha1WithRSAEncryption,rsaEncryption,3C:59:7A:28:6B:97:29:D7:B7:C1:64:B2:BA:F2:2D:DB:B0:D9:AC:40:83:0E:35:AA:DE:04:01:15:4A:69:49:BA,72:D4:D7:76:9E:6B:BB:E3:68:09:22:A3:10:96:5E:2E:42:11:44:64:0D:C3:96:C3:69:6F:7D:D6:9C:F0:44:E9:B2:B0:79:B0:85:9A:C3:DF:EB:13:47:33:6D:81:99:0E:18:48:2A:85:04:CE:2F:B0:CC:DF:B1:FF:8B:27:4C:0B,C6:B6:CA:37:E5:E1:8A:90:BE:95:F3:99:BF:31:22:A3,0,0,Information Technology
09/02/2017 07:18,132.248.75.54,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 06:34,132.248.75.128,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Jan 19 00:23:21 2017 GMT,Jul 21 00:23:21 2017 GMT,67:FB:83:C5:87:32:8D:4B:C7:A8:FB:C1:18:85:B0:66:28:83:EA:93,4EA84422A417649644F4250CC5DD2CDB,2,sha1WithRSAEncryption,rsaEncryption,61:94:79:A3:B7:F1:EE:2E:B6:9C:ED:9C:22:68:AF:6D:39:D2:8C:F5:14:28:33:C1:BC:79:6A:F9:DF:D1:0B:67,63:B7:12:EC:1D:38:16:57:F1:77:1A:B8:35:45:7E:05:C8:95:62:BC:DD:14:44:18:BC:22:72:49:91:70:09:A7:3B:95:B5:D7:BB:34:F5:F0:0B:34:82:56:7D:4E:F6:ED:AD:91:3C:86:64:0D:E8:68:B2:D6:4A:2B:46:CB:02:C1,90:4B:48:DA:00:3D:86:53:BC:53:18:62:EA:9E:90:64,0,0,Information Technology
09/02/2017 07:11,132.248.75.131,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Oct  4 06:00:13 2016 GMT,Apr  5 06:00:13 2017 GMT,8F:5E:21:AB:0D:F6:EF:9F:FC:6F:F4:8E:A3:BE:E1:D8:57:7E:38:17,2EB4522C72E33AB34C9E26411F818E70,2,sha1WithRSAEncryption,rsaEncryption,82:26:0A:5F:E5:62:4D:6E:9A:69:7C:90:E7:31:D7:A7:F7:69:99:E3:D0:8C:23:47:94:FF:83:68:97:1F:55:8E,83:AB:F8:84:56:F6:62:75:D8:93:9B:02:1E:CF:F8:5E:5D:B0:51:B9:AE:B2:38:81:66:6A:85:80:0D:65:27:AB:0F:CD:3D:0E:CC:DC:6E:19:51:2A:14:77:71:B4:9B:86:79:72:45:4F:CB:02:4A:AA:1E:69:0F:0F:CC:A0:D3:46,79:C3:35:DD:60:83:AD:54:C7:82:86:A9:DD:C7:76:EE,0,0,Information Technology
09/02/2017 06:42,132.248.75.138,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Jan 23 10:04:48 2017 GMT,Jul 25 10:04:48 2017 GMT,E2:1A:FB:F5:77:32:38:2D:7D:2B:B1:52:21:2D:49:A8:33:78:EE:86,226E824F900BD8A14323E692EEE14D8A,2,sha1WithRSAEncryption,rsaEncryption,D7:2E:0E:06:25:AC:87:6F:AC:D9:3B:27:CA:A8:D6:84:17:BE:03:44:30:4D:6F:7A:48:0B:07:CE:DE:11:CE:1D,1D:F9:8F:6D:AE:B0:6C:09:D1:B5:EE:F2:07:90:21:49:AB:3A:6B:C6:8A:69:B9:52:7B:A9:CC:24:E2:06:DB:C8:22:66:03:C5:6D:F3:CC:88:AA:72:64:E6:7C:3C:20:61:3A:86:EF:ED:8C:0E:7F:D8:C6:6C:89:FF:B4:6B:AF:45,0C:6E:8B:F5:3E:0D:43:30:BC:C5:78:22:40:CF:93:8C,0,0,Information Technology
09/02/2017 06:26,132.248.77.56,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Feb  5 18:59:58 2017 GMT,Aug  7 18:59:58 2017 GMT,7C:95:CA:37:D2:2A:54:2A:59:1B:14:C0:A4:5A:29:EE:9C:0C:7A:81,3D16FFEBC4AF94B24FA749CD3BF52EEA,2,sha1WithRSAEncryption,rsaEncryption,3F:A3:30:97:34:89:4E:88:3A:FA:36:AA:AA:D2:E2:B8:5B:05:D0:B1:EF:C0:C8:CB:9A:18:49:3A:7D:23:B9:85,7A:64:76:B8:E0:B6:9C:E4:CA:57:54:E3:DF:A8:3C:46:73:E0:6E:0C:8B:04:44:83:CB:06:77:70:9B:9D:0B:28:73:38:ED:F9:66:BE:9C:37:42:2E:E0:05:33:6B:05:AD:72:25:71:08:67:07:B7:5F:24:93:C2:A9:B5:80:D2:D9,D9:58:C6:8D:FC:2D:4B:43:8E:0F:85:E2:6E:5B:33:FF,0,0,Information Technology
09/02/2017 07:15,132.248.77.69,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Feb  7 20:03:24 2017 GMT,Aug  9 20:03:24 2017 GMT,5B:CA:C2:E0:5D:03:33:51:AA:31:18:12:97:2A:BE:5D:69:B1:DF:0E,19E73A60217409AD43AD95B955BE3419,2,sha1WithRSAEncryption,rsaEncryption,7C:32:F7:0A:5C:A4:38:4F:C9:32:26:A8:70:A5:5C:89:48:98:01:24:1C:6C:2B:FF:25:1D:9D:F9:AD:B2:1D:02,A1:EE:FF:0E:93:22:CB:06:FC:E2:67:30:A6:7E:25:97:BE:B0:30:69:79:9F:C7:85:73:2E:85:1B:84:C3:8F:97:AA:10:D9:C0:39:D9:B1:1E:B4:3D:D3:2E:5A:01:CF:BD:B8:D3:57:5D:3D:F3:E5:01:0A:20:95:E8:8E:C7:34:C5,DF:5D:A5:96:CD:E2:C7:7E:C0:61:62:91:89:D7:33:61,0,0,Information Technology
09/02/2017 06:51,132.248.77.70,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,May 31 17:45:40 2016 GMT,Nov 30 17:45:40 2016 GMT,83:5C:24:8E:B5:8C:DC:CA:48:0C:94:17:81:22:6D:00:31:CA:D9:84,7EFABD7E09D444AB44E3999DAD2F804D,2,sha1WithRSAEncryption,rsaEncryption,69:85:C6:A7:66:7B:1B:EF:04:5A:74:00:FF:6D:9C:EC:C6:EB:AB:B7:FF:85:27:30:A5:EA:2C:5D:3E:F5:73:4B,40:F4:85:04:3E:88:F2:95:46:FC:BF:45:24:B4:CF:C4:76:B0:99:87:33:6A:11:01:C3:FE:E6:B7:23:D3:D0:75:81:39:F4:DF:01:B1:14:8C:04:45:71:87:8B:CA:3C:2A:3F:B0:94:A6:CC:5A:F8:4E:A0:34:BF:AA:73:1C:E2:F7,37:E7:48:92:AF:56:DA:AD:DB:9F:FD:12:D9:B8:8B:FB,0,0,Information Technology
09/02/2017 07:22,132.248.77.74,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 06:41,132.248.80.10,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Dec  4 07:00:27 2016 GMT,Jun  5 07:00:27 2017 GMT,86:1F:2F:50:76:7D:38:4D:4F:2F:FD:A8:B4:8E:9B:94:73:C6:D2:35,5D21245EBD0104A44F3499936BC1E7EC,2,sha1WithRSAEncryption,rsaEncryption,E4:C2:6D:3C:39:32:3F:DA:C7:94:A6:60:1F:98:9B:87:E3:DE:B7:10:77:36:1F:16:C5:92:72:09:AA:59:4F:E7,97:70:C9:00:4F:82:BA:FA:7D:BC:54:04:C3:9B:6E:7B:85:43:68:5C:F0:70:A2:5A:EE:B7:5C:2A:E2:8D:B6:2D:E6:DF:1C:7D:20:09:8D:02:A7:A5:35:7E:2F:04:C0:F2:2E:6E:D0:2C:73:F7:CD:57:7C:77:D5:B5:F1:53:22:C8,18:03:46:26:B4:03:FE:C6:1C:0C:73:57:88:CD:52:C5,0,0,Information Technology
09/02/2017 07:17,132.248.80.15,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 07:22,132.248.80.95,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 06:42,132.248.80.138,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Jan 16 03:50:18 2017 GMT,Jul 18 03:50:18 2017 GMT,30:89:B3:BA:93:33:C7:62:3A:2A:EB:DE:C6:14:E6:A7:19:A4:ED:C8,6FBCD783A197BEB94F715BAAF482528A,2,sha1WithRSAEncryption,rsaEncryption,66:F1:7E:62:36:AD:92:29:13:30:A6:10:EE:20:DE:EE:A5:57:05:2E:42:A8:E7:2D:3C:05:4D:33:6D:7F:EE:41,E7:B1:3C:EE:CA:50:D4:E2:54:7C:D8:60:58:2A:FB:7C:01:94:43:CA:62:45:0C:CC:31:48:1F:75:A1:B3:AF:B5:DA:86:1A:72:6E:4C:E0:4C:CC:D2:70:F0:C0:C3:9A:EA:A6:94:B0:D3:90:E3:E6:D5:81:40:97:7A:E5:C4:7F:95,74:99:48:B4:35:6E:7D:6B:18:1E:49:58:4A:C0:7F:65,0,0,Information Technology
09/02/2017 07:28,132.248.82.71,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP_negotiation_ignored,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 07:09,132.248.84.26,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Sep 29 19:29:09 2016 GMT,Mar 31 19:29:09 2017 GMT,11:54:F1:C6:54:43:3A:18:9B:6E:CF:34:2B:DD:28:3E:A6:13:3B:8F,617D2475F4BD55BF45E03AEF5680581B,2,sha1WithRSAEncryption,rsaEncryption,A4:C0:F6:46:11:CD:0A:BC:05:E7:DF:57:63:FB:7A:D3:DC:1A:79:9D:87:A8:D0:00:DC:3D:28:E6:74:C1:BD:DE,D3:FD:3D:20:FB:D8:76:77:AC:36:DB:3C:C7:A8:7C:90:59:75:1B:1D:BF:4A:30:13:73:BE:1C:F1:E5:B7:71:08:16:3B:81:AD:F3:E6:73:EA:24:5D:D5:F5:D7:3E:CD:F5:91:FA:16:04:36:84:3A:DC:08:5A:B1:EE:29:EE:DB:21,07:E0:51:17:A5:1A:64:29:94:CC:E1:CF:9F:90:A4:17,0,0,Information Technology
09/02/2017 06:28,132.248.84.125,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP_negotiation_ignored,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 06:54,132.248.84.145,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Jan 31 18:05:52 2017 GMT,Aug  2 18:05:52 2017 GMT,8A:53:0D:A1:DC:D7:A9:03:AC:A2:39:51:BF:5B:99:06:F5:E0:C0:4C,1A2C49EAD499DEBC4B6BA1043F8B7E1F,2,sha1WithRSAEncryption,rsaEncryption,F8:9A:B8:4E:58:A9:40:A1:D6:50:AD:64:02:F6:91:01:1A:FB:22:66:57:C6:2F:9F:87:8E:37:3C:58:6E:89:3B,EF:23:D7:9D:79:36:B7:CC:09:0E:6D:C8:1B:47:D4:99:4F:B2:24:CD:12:39:54:A8:13:92:83:02:B0:04:58:87:2C:B0:FD:CA:8B:1B:21:A4:50:16:EC:4E:B3:F6:E0:B3:B2:8A:5E:DA:6D:C8:C1:49:7F:9E:4C:31:B4:A4:D5:80,9C:0A:4D:A2:C4:D3:8F:B2:5B:D5:30:D3:0E:D9:45:13,0,0,Information Technology
09/02/2017 06:21,132.248.86.205,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,SSL_Enforced,2048,,,Sep 21 09:20:00 2016 GMT,Mar 23 09:20:00 2017 GMT,47:17:B8:5E:71:C0:8D:23:89:B2:A2:E4:A4:82:33:7C:28:AD:83:ED,2B63D15A98F35CBD45BFA884CA406CBD,2,sha256WithRSAEncryption,rsaEncryption,55:F5:F4:CD:DB:C8:D5:82:C7:D7:65:A1:88:D0:0C:95:1E:CD:C6:BB:0B:4C:33:56:A5:5E:0A:A9:5B:CD:18:7B,CA:CA:F4:B8:AB:CB:B0:82:CD:06:53:C2:5E:26:4E:10:D0:C8:92:CB:B8:44:A0:FE:93:68:9F:64:7B:6F:59:18:22:7C:58:16:96:71:86:AC:25:9F:0F:D0:72:66:A7:CC:99:DB:C5:F5:82:44:FD:BB:A6:CC:5B:3A:A4:6B:42:D0,E2:CA:85:AC:A5:4B:A0:CE:FC:6E:98:A7:5B:EE:98:C3,0,0,Information Technology
09/02/2017 06:04,132.248.86.224,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP_negotiation_ignored,,,,,,,,,,,,,,0,0,Information Technology
